fast,decision,failedcomp,decision_time,intime,round,gender,age,ed,pgg,mturk
1,0.5,0,5.423,1,1,1,29,,0,1
1,1,0,5.465,1,1,0,34,,0,1
0,1,1,5.469,0,1,0,28,,0,1
1,1,1,5.594,1,1,1,49,,0,1
1,0.75,0,5.704,1,1,1,33,,0,1
1,1,0,5.706,1,1,0,55,,1,1
1,1,0,5.762,1,1,0,32,,1,1
1,0.5,1,5.847,1,1,0,36,,0,1
1,0.5,1,5.918,1,1,0,28,,0,1
1,1,0,5.979,1,1,0,38,,1,1
1,0.35,1,6,1,1,0,32,,1,1
1,1,0,6,1,1,0,25,,1,1
1,0.75,0,6,1,1,0,25,,1,1
1,0.75,1,6,1,1,1,25,,1,1
0,0,0,6,0,1,1,26,,1,1
1,1,0,6,1,1,0,40,,1,1
0,0.45,1,6,0,1,0,25,,1,1
1,1,0,6,1,1,1,29,,1,1
1,1,0,6,1,1,1,26,,1,1
1,1,0,6,1,1,1,25,,1,1
1,1,0,6,1,1,1,41,,1,1
1,1,0,6,1,1,1,25,,1,1
1,1,1,6,1,1,1,24,,1,1
1,1,1,6,1,1,0,24,,1,1
1,0,0,6,1,1,0,51,,1,1
1,1,0,6,1,1,0,38,,1,1
1,1,0,6,1,1,0,30,,1,1
1,1,0,6,1,1,1,42,,1,1
0,0.5,1,6,0,1,1,49,,1,1
1,1,0,6,1,1,1,56,,1,1
1,1,0,6,1,1,1,33,,1,1
0,1,0,6,0,1,0,25,,1,1
1,0,0,6,1,1,0,60,,1,1
1,0,1,6,1,1,0,29,,1,1
1,0,0,6,1,1,0,30,,1,1
1,1,0,6,1,1,0,29,,1,1
0,0.65,0,6,0,1,0,27,,1,1
0,1,0,6,0,1,0,22,,1,1
1,1,0,6,1,1,0,37,,1,1
1,1,1,6.006,1,1,1,31,,0,1
0,0.5,1,6.197,0,1,1,63,,0,0
1,0.5,0,6.258,1,1,1,35,,0,1
1,1,0,6.66,1,1,0,38,,0,1
0,0.1,0,6.674,0,1,0,23,,0,0
1,0,0,6.713,1,1,0,25,,1,1
1,1,0,6.721,1,1,1,37,,0,1
1,1,1,6.749,1,1,1,58,,0,0
1,0.3,1,6.753,1,1,1,43,,0,0
1,0.5,1,6.784,1,1,1,45,,0,0
1,0,0,6.837,1,1,0,31,,0,1
1,0.75,0,6.839,1,1,1,58,,0,1
1,0.3,1,6.839,1,1,0,56,,0,0
1,0.5,0,6.901,1,1,0,24,,1,1
1,1,0,6.945,1,1,0,46,,0,1
1,0.25,0,6.977,1,1,0,49,,0,1
1,0.5,1,7,1,1,0,24,,1,1
1,0.4,1,7,1,1,1,27,,1,1
1,1,0,7,1,1,1,39,,1,1
1,0,0,7,1,1,0,37,,1,1
1,1,0,7,1,1,0,23,,1,1
1,1,0,7,1,1,1,38,,1,1
1,0.5,0,7,1,1,0,37,,1,1
1,1,0,7,1,1,1,25,,0,1
1,0,0,7,1,1,0,24,,1,1
1,1,0,7,1,1,1,50,,1,1
0,0.5,0,7,0,1,0,26,,1,1
1,1,0,7,1,1,1,32,,1,1
1,1,1,7,1,1,0,28,,1,1
1,1,0,7,1,1,0,60,,1,1
0,1,0,7,0,1,0,30,,1,1
1,0.35,0,7,1,1,1,25,,1,1
1,1,0,7,1,1,0,49,,1,1
1,0,1,7,1,1,1,36,,1,1
1,1,0,7,1,1,1,43,,1,1
1,1,0,7,1,1,0,68,,1,1
1,1,0,7,1,1,1,24,,1,1
1,0.5,0,7,1,1,0,46,,1,1
1,1,0,7,1,1,0,41,,1,1
1,1,1,7,1,1,1,50,,1,1
1,1,0,7,1,1,0,41,,1,1
1,0.25,0,7,1,1,0,26,,1,1
1,1,0,7,1,1,1,32,,1,1
0,0.5,0,7,0,1,0,36,,1,1
1,1,0,7.043,1,1,0,28,,1,1
1,1,0,7.144,1,1,1,55,,0,1
1,1,0,7.147,1,1,0,26,,0,1
1,1,0,7.292,1,1,1,44,,1,1
1,0.5,0,7.336,1,1,0,29,,0,1
1,1,0,7.349,1,1,0,67,,1,1
1,0.25,0,7.449,1,1,1,48,,1,1
1,0.5,0,7.508,1,1,0,44,,1,1
1,0.5,0,7.511,1,1,1,44,,1,1
1,0.5,0,7.541,1,1,1,43,,1,1
1,1,1,7.605,1,1,0,32,,0,1
1,1,0,7.646,1,1,1,53,,1,1
1,0.75,0,7.68,1,1,0,29,,0,1
0,0.25,1,7.683,0,1,0,24,,0,1
1,0.5,0,7.75,1,1,0,26,,0,1
0,0,0,7.795,0,1,1,32,,0,1
1,1,1,7.841,1,1,1,39,,0,1
1,0.5,0,7.883,1,1,0,32,,1,1
0,0,1,7.905,0,1,1,24,,0,1
1,0.1,0,7.978,1,1,0,59,,0,0
1,0.1,1,8,1,1,0,35,,1,1
1,0.75,1,8,1,1,1,36,,1,1
1,0.5,0,8,1,1,0,27,,1,1
1,1,0,8,1,1,0,25,,1,1
1,1,0,8,1,1,0,24,,1,1
1,1,0,8,1,1,0,28,,1,1
0,1,0,8,0,1,1,54,,1,1
1,1,0,8,1,1,1,28,,1,1
1,1,1,8,1,1,0,30,,0,1
0,1,0,8,0,1,1,31,,0,1
1,1,1,8,1,1,0,24,,0,1
1,1,0,8,1,1,0,21,,0,1
1,1,0,8,1,1,0,27,,1,1
1,1,0,8,1,1,0,25,,1,1
1,1,0,8,1,1,0,43,,1,1
1,0,0,8,1,1,0,42,,1,1
1,0.75,0,8,1,1,0,59,,1,1
1,0.5,1,8,1,1,0,33,,1,1
1,0.5,0,8,1,1,0,36,,1,1
1,1,0,8,1,1,1,26,,1,1
1,0,0,8,1,1,1,26,,1,1
0,0.65,1,8,0,1,1,31,,1,1
1,0,1,8,1,1,1,43,,1,1
1,0.75,1,8,1,1,1,26,,1,1
1,1,0,8,1,1,0,27,,1,1
1,0.5,1,8,1,1,1,35,,1,1
1,0.75,0,8,1,1,1,41,,1,1
1,0.7,1,8,1,1,1,44,,1,1
0,0,1,8,0,1,0,31,,1,1
1,0.8,0,8,1,1,1,30,,1,1
1,0,0,8,1,1,1,32,,1,1
1,1,0,8,1,1,0,31,,1,1
1,0.75,0,8,1,1,0,40,,1,1
1,1,0,8.018,1,1,1,30,,1,1
1,1,0,8.048,1,1,1,60,,1,1
1,1,0,8.058,1,1,1,64,,1,1
1,0.5,0,8.134,1,1,1,55,,0,1
1,1,1,8.26,1,1,1,65,,1,1
1,1,1,8.302,1,1,0,59,,1,1
1,0.2,0,8.391,1,1,1,57,,0,0
1,1,0,8.486,1,1,1,23,,1,1
0,1,1,8.645,0,1,1,72,,1,1
1,0.4,1,8.649,1,1,0,31,,0,0
0,0.25,1,8.75,0,1,0,24,,1,1
1,0.5,0,8.847,1,1,0,32,,0,1
1,0.25,1,9,1,1,0,30,,1,1
1,1,1,9,1,1,0,28,,1,1
1,1,0,9,1,1,1,33,,1,1
1,0.25,0,9,1,1,1,27,,1,1
0,0.95,0,9,0,1,0,28,,1,1
1,1,0,9,1,1,0,32,,1,1
1,0.95,0,9,1,1,0,23,,1,1
1,0.75,0,9,1,1,1,28,,1,1
0,0,0,9,0,1,1,29,,0,1
1,0,0,9,1,1,0,51,,0,1
1,0.7,0,9,1,1,0,42,,1,1
1,0.5,1,9,1,1,1,35,,1,1
1,1,0,9,1,1,0,34,,1,1
1,1,0,9,1,1,1,65,,1,1
1,0.75,0,9,1,1,1,46,,1,1
0,1,1,9,0,1,1,37,,1,1
0,0.25,0,9,0,1,1,42,,1,1
1,1,1,9,1,1,0,39,,1,1
1,0.5,1,9,1,1,0,23,,1,1
1,1,0,9,1,1,1,49,,1,1
1,0.25,0,9,1,1,0,60,,1,1
1,1,0,9.037,1,1,0,57,,0,1
1,1,0,9.039,1,1,1,32,,1,1
1,0.75,1,9.063,1,1,0,60,,1,1
1,1,0,9.313,1,1,1,57,,0,1
1,0.2,1,9.414,1,1,0,28,,0,0
1,0,0,9.421,1,1,0,20,,0,1
0,0.25,1,9.535,0,1,1,31,,1,1
0,0.5,0,9.69,1,1,1,39,,0,1
1,0.75,1,9.835,1,1,0,25,,0,1
0,0.75,0,10,0,1,1,32,,1,1
1,0.4,1,10,1,1,0,32,,1,1
1,0.5,0,10,1,1,1,63,,1,1
0,0.15,1,10,0,1,0,19,,1,1
0,0.25,0,10,0,1,0,42,,1,1
1,0.4,1,10,1,1,0,24,,1,1
1,1,0,10,1,1,1,29,,1,1
1,0.55,0,10,1,1,1,27,,1,1
1,0,0,10,1,1,1,32,,0,1
1,0.5,0,10,1,1,0,31,,1,1
1,1,0,10,1,1,0,28,,1,1
0,0.5,0,10,0,1,0,26,,1,1
1,0,0,10,1,1,0,42,,1,1
0,1,0,10,0,1,0,23,,1,1
1,0.5,0,10,1,1,0,53,,1,1
0,0.1,0,10,0,1,0,27,,1,1
1,0.7,1,10,1,1,1,33,,1,1
0,0.75,1,10,1,1,0,28,,1,1
1,0,0,10,1,1,1,25,,1,1
1,0.65,0,10,1,1,1,22,,1,1
0,1,0,10,1,1,0,33,,1,1
1,1,0,10,1,1,1,27,,1,1
1,0.25,0,10,1,1,1,34,,1,1
1,0.95,0,10,1,1,0,32,,1,1
1,0.5,0,10.207,1,1,1,58,,0,0
0,0.2,1,10.542,1,1,1,60,,0,0
0,1,0,10.62,1,1,1,45,,0,1
0,0.5,0,10.92,1,1,1,22,,0,0
1,0.55,1,11,0,1,0,20,,1,1
1,1,0,11,0,1,0,25,,1,1
1,0.75,0,11,0,1,0,31,,1,1
1,0.9,1,11,0,1,0,36,,1,1
1,0.25,1,11,0,1,1,,,0,1
1,1,1,11,0,1,1,32,,1,1
0,1,1,11,1,1,1,30,,1,1
1,0.15,1,11,0,1,0,40,,1,1
1,1,0,11,0,1,0,29,,1,1
1,0.25,0,11,0,1,0,26,,1,1
0,1,0,11,1,1,0,29,,1,1
1,1,0,11,0,1,1,23,,1,1
1,1,1,11,0,1,1,76,,1,1
0,0.75,0,11,1,1,0,58,,1,1
0,1,1,11,1,1,0,53,,1,1
0,0.75,1,11,1,1,1,39,,1,1
0,0.6,0,11,1,1,1,27,,1,1
1,0.4,0,11,0,1,1,43,,1,1
1,0.5,0,11,0,1,1,44,,1,1
0,1,0,11,1,1,1,28,,1,1
0,0,1,11.231,1,1,0,39,,0,0
1,1,0,11.236,0,1,0,66,,0,1
1,0.1,1,11.272,0,1,0,26,,0,0
0,0.5,1,11.323,1,1,1,64,,0,0
0,0.5,1,11.417,1,1,1,31,,1,1
0,0,0,11.52,1,1,1,30,,0,1
0,0.25,1,11.562,1,1,0,31,,1,1
0,0.3,1,11.607,1,1,1,56,,0,0
0,1,1,11.615,1,1,0,28,,0,1
0,0.5,0,11.62,1,1,1,27,,0,0
0,1,0,11.727,1,1,0,42,,0,1
0,1,0,11.767,1,1,0,26,,1,1
1,0.5,0,11.916,0,1,0,29,,0,1
0,0,0,11.925,1,1,0,49,,1,1
1,0.5,1,12,0,1,0,42,,1,1
1,0.25,1,12,0,1,0,38,,1,1
1,1,1,12,0,1,0,37,,1,1
1,0.55,1,12,0,1,0,26,,1,1
1,0.5,0,12,0,1,1,39,,1,1
1,0.5,0,12,0,1,1,30,,1,1
0,1,0,12,1,1,1,54,,1,1
1,1,1,12,0,1,1,40,,1,1
1,0,0,12,0,1,0,27,,1,1
1,0,0,12,0,1,0,46,,0,1
0,1,1,12,1,1,0,24,,0,1
1,0.5,0,12,0,1,0,30,,1,1
0,1,0,12,1,1,0,36,,1,1
1,0.05,0,12,0,1,1,34,,1,1
1,0.5,1,12,0,1,1,28,,1,1
1,1,1,12,0,1,0,36,,1,1
0,1,0,12,1,1,0,26,,1,1
1,0.8,0,12,0,1,0,29,,1,1
1,1,1,12,0,1,0,42,,1,1
1,0.75,1,12,0,1,1,39,,1,1
0,1,1,12,1,1,1,28,,1,1
0,0.25,0,12.004,1,1,0,54,,1,1
0,0.75,0,12.069,1,1,1,21,,0,1
0,1,1,12.38,1,1,1,24,,1,1
0,0,0,12.393,1,1,1,42,,1,1
0,1,1,12.537,1,1,0,31,,1,1
0,0.25,0,12.586,1,1,0,26,,0,1
0,0.75,0,12.824,1,1,0,47,,1,1
0,0.8,1,12.839,1,1,1,26,,0,0
0,0.5,0,12.951,1,1,1,26,,1,1
1,0.25,1,13,0,1,1,24,,1,1
1,0.15,1,13,0,1,0,30,,1,1
1,1,1,13,0,1,0,20,,1,1
1,0.55,0,13,0,1,0,26,,1,1
0,0.5,1,13,1,1,0,28,,1,1
0,0,0,13,1,1,0,30,,0,1
0,1,1,13,1,1,0,26,,0,1
1,1,1,13,0,1,0,44,,1,1
1,0,0,13,0,1,1,29,,1,1
1,0.5,0,13,0,1,1,48,,1,1
1,0.05,1,13,0,1,0,62,,1,1
1,0.4,0,13,0,1,1,30,,1,1
0,1,1,13,1,1,1,52,,1,1
0,0,0,13,1,1,0,30,,1,1
1,0.45,0,13,0,1,0,32,,1,1
1,0.5,0,13,0,1,1,34,,1,1
0,1,0,13,1,1,0,25,,1,1
1,0.5,0,13,0,1,0,64,,1,1
0,0,0,13,1,1,0,30,,1,1
0,0.5,0,13.021,1,1,0,39,,0,0
0,1,0,13.029,1,1,0,19,,1,1
0,0,0,13.109,1,1,0,53,,1,1
0,0.5,0,13.16,1,1,0,28,,1,1
0,0.5,0,13.208,1,1,0,46,,0,1
0,1,0,13.22,1,1,0,25,,1,1
0,0.75,1,13.401,1,1,0,42,,0,1
1,0.4,1,13.407,0,1,1,57,,0,0
0,1,0,13.494,1,1,0,66,,1,1
0,0,0,13.598,1,1,0,31,,1,1
0,1,0,13.769,1,1,0,34,,1,1
0,1,0,13.865,1,1,1,56,,0,1
0,0.5,0,13.882,1,1,1,26,,1,1
0,0.75,1,13.89,1,1,0,27,,1,1
0,1,0,13.928,1,1,1,25,,1,1
0,1,0,13.96,1,1,0,45,,1,1
1,0.75,1,14,0,1,0,24,,1,1
0,1,1,14,1,1,0,21,,1,1
1,1,1,14,0,1,0,25,,1,1
0,1,1,14,1,1,0,28,,1,1
1,0.85,1,14,0,1,1,26,,1,1
0,0,0,14,1,1,0,34,,0,1
0,0,0,14,1,1,0,21,,0,1
1,0,1,14,0,1,0,42,,0,1
0,1,1,14,1,1,1,24,,1,1
1,0.35,0,14,0,1,0,37,,1,1
0,0.75,0,14,1,1,0,28,,1,1
1,0.5,1,14,0,1,1,42,,1,1
1,1,0,14,0,1,1,29,,1,1
0,0,0,14,1,1,0,39,,1,1
1,0.05,1,14,0,1,0,50,,1,1
0,0.5,0,14,1,1,0,25,,1,1
0,0.5,1,14.065,1,1,0,23,,1,1
0,0,0,14.196,1,1,0,34,,1,1
0,1,0,14.303,1,1,0,69,,0,1
0,1,0,14.306,1,1,1,70,,0,1
0,0.5,1,14.517,1,1,1,34,,0,1
0,0.5,0,14.553,1,1,1,43,,0,1
0,0.5,1,14.585,1,1,0,27,,0,1
0,0.5,0,14.733,1,1,1,27,,0,1
0,0,0,14.855,1,1,1,37,,1,1
0,0.75,0,14.947,1,1,1,31,,1,1
0,0.5,0,15,1,1,0,42,,1,1
1,0.65,1,15,0,1,1,23,,1,1
0,0.55,1,15,1,1,1,25,,1,1
1,0.75,0,15,0,1,0,43,,1,1
1,1,0,15,0,1,0,34,,1,1
1,0.025,0,15,0,1,1,32,,0,1
0,1,0,15,1,1,1,34,,0,1
1,0.05,1,15,0,1,1,43,,1,1
0,1,0,15,1,1,1,50,,1,1
0,1,0,15,1,1,0,33,,1,1
1,0,0,15,0,1,1,42,,1,1
0,0.15,1,15,1,1,1,25,,1,1
0,0.5,0,15.007,1,1,1,61,,1,1
0,0.5,1,15.039,1,1,1,31,,0,1
0,1,0,15.068,1,1,1,29,,0,1
0,1,1,15.079,1,1,1,25,,1,1
0,0.25,0,15.112,1,1,0,26,,1,1
0,0.2,1,15.139,1,1,1,21,,0,0
0,1,1,15.189,1,1,1,41,,1,1
0,0,0,15.243,1,1,1,25,,1,1
0,0.25,0,15.374,1,1,1,27,,1,1
0,0,0,15.461,1,1,0,30,,1,1
0,0.5,0,15.523,1,1,1,30,,1,1
0,1,0,15.527,1,1,1,31,,1,1
0,1,0,15.559,1,1,0,22,,1,1
0,1,0,15.649,1,1,0,23,,1,1
0,0,0,15.723,1,1,0,27,,0,1
0,0.25,0,15.73,1,1,1,41,,0,1
0,1,0,15.78,1,1,0,54,,1,1
0,1,1,15.908,1,1,0,31,,0,1
0,0.5,0,15.964,1,1,0,27,,1,1
1,0,1,16,0,1,1,52,,1,1
0,0.5,1,16,1,1,0,25,,1,1
0,0.5,1,16,1,1,0,26,,1,1
0,0.5,0,16,1,1,1,30,,1,1
0,0.5,1,16,1,1,0,23,,1,1
0,0.5,0,16,1,1,0,39,,1,1
1,0.4,1,16,0,1,0,25,,1,1
0,1,0,16,1,1,1,51,,1,1
0,0,0,16,1,1,1,67,,1,1
0,1,0,16,1,1,0,31,,1,1
0,1,0,16,1,1,1,51,,0,1
0,1,0,16,1,1,0,30,,0,1
0,0.55,1,16,1,1,0,23,,1,1
0,0,0,16,1,1,1,39,,1,1
0,1,0,16,1,1,1,39,,1,1
1,0.75,1,16,0,1,1,32,,1,1
0,1,0,16,1,1,0,39,,1,1
1,0.65,1,16,0,1,1,34,,1,1
0,1,0,16.07,1,1,0,24,,1,1
0,0.5,0,16.23,1,1,1,44,,1,1
1,0,0,16.258,0,1,1,66,,0,1
0,0.5,1,16.259,1,1,0,34,,0,0
0,0.75,0,16.498,1,1,0,45,,0,1
0,1,0,16.585,1,1,1,37,,0,1
0,1,0,16.897,1,1,1,44,,1,1
0,0.55,0,17,1,1,0,24,,1,1
0,0.15,1,17,1,1,0,40,,1,1
1,0.5,0,17,0,1,1,27,,1,1
1,1,1,17,0,1,1,24,,1,1
0,1,0,17,1,1,0,31,,1,1
1,0.5,0,17,0,1,1,29,,0,1
0,1,0,17,1,1,1,22,,0,1
0,1,0,17,1,1,1,25,,0,1
0,0,0,17,1,1,1,23,,1,1
1,0.05,1,17,0,1,0,43,,1,1
0,0,0,17,1,1,0,26,,1,1
0,1,0,17,1,1,0,66,,1,1
1,1,1,17,0,1,1,26,,1,1
1,0.75,0,17,0,1,0,29,,1,1
0,0.5,0,17,1,1,0,46,,1,1
0,0,0,17.133,1,1,1,38,,0,0
0,1,0,17.19,1,1,0,31,,1,1
0,1,0,17.573,1,1,1,36,,0,1
0,1,0,17.591,1,1,1,43,,0,1
0,1,0,17.732,1,1,0,31,,1,1
0,0.75,1,17.794,1,1,1,30,,0,1
0,1,0,17.905,1,1,1,26,,0,1
0,0.25,1,18,1,1,0,25,,1,1
0,0,0,18,1,1,0,27,,0,1
1,0,0,18,0,1,1,30,,0,1
1,0.5,1,18,0,1,1,35,,1,1
1,0.75,1,18,0,1,1,55,,1,1
1,0.35,1,18,0,1,1,62,,1,1
1,0.65,1,18,0,1,0,38,,1,1
0,1,0,18,1,1,0,52,,1,1
0,1,0,18,1,1,1,37,,1,1
0,0,0,18.125,1,1,0,37,,0,1
0,0.5,0,18.282,1,1,0,25,,1,1
0,0.75,0,18.541,1,1,0,47,,1,1
0,0.5,0,18.744,1,1,1,48,,1,1
0,1,1,18.774,1,1,0,32,,0,1
0,0,0,18.985,1,1,1,26,,0,1
0,0.5,1,19,1,1,0,28,,1,1
1,0.05,1,19,0,1,0,22,,1,1
1,0.6,1,19,0,1,1,25,,1,1
1,1,1,19,0,1,1,25,,1,1
1,0.05,1,19,0,1,1,31,,1,1
0,0.5,1,19,1,1,1,27,,1,1
1,0,1,19,0,1,0,19,,1,1
1,0,0,19,0,1,0,23,,0,1
0,0,1,19,1,1,0,22,,0,1
0,0.6,1,19,1,1,1,25,,1,1
0,1,0,19,1,1,1,38,,1,1
0,0,0,19,1,1,1,39,,1,1
0,0,0,19,1,1,0,32,,1,1
0,0.75,1,19,1,1,1,27,,1,1
0,1,0,19.45,1,1,1,58,,1,1
0,0.25,0,19.677,1,1,1,24,,1,1
0,1,0,19.745,1,1,1,55,,0,1
0,0,0,19.781,1,1,0,26,,0,1
0,0.5,1,19.859,1,1,1,61,,0,0
0,1,1,19.959,1,1,1,31,,1,1
0,1,0,19.988,1,1,1,34,,0,1
1,0,1,20,0,1,1,26,,1,1
0,1,1,20,1,1,0,25,,1,1
1,0,1,20,0,1,1,25,,1,1
0,0,0,20,1,1,1,44,,1,1
1,0.4,1,20,0,1,0,26,,1,1
0,1,1,20,1,1,0,34,,1,1
0,1,1,20,1,1,1,53,,1,1
0,0.75,0,20,1,1,1,29,,1,1
0,1,0,20,1,1,1,30,,1,1
0,1,0,20,1,1,1,40,,1,1
0,1,1,20,1,1,1,23,,1,1
0,0,0,20,1,1,0,31,,1,1
1,0,0,20.103,0,1,1,43,,0,1
0,1,0,20.153,1,1,0,36,,1,1
0,0.5,1,20.317,1,1,0,30,,0,0
0,1,0,20.385,1,1,1,27,,1,1
0,0,0,20.971,1,1,1,23,,1,1
1,0.3,1,21,0,1,0,23,,1,1
0,0,1,21,1,1,0,18,,1,1
1,0.95,1,21,0,1,0,24,,1,1
0,0.3,1,21,1,1,1,40,,0,1
0,0.5,0,21,1,1,0,29,,1,1
0,0.75,1,21,1,1,1,33,,1,1
0,1,0,21,1,1,0,69,,1,1
0,1,0,21.24,1,1,0,29,,1,1
0,0.05,1,22,1,1,1,40,,1,1
0,0.5,1,22,1,1,0,26,,1,1
0,1,0,22,1,1,1,29,,1,1
0,0,0,22,1,1,0,52,,0,1
0,1,0,22,1,1,0,33,,0,1
0,0,0,22,1,1,1,36,,0,1
0,0.5,0,22,1,1,1,32,,1,1
0,0.45,1,22,1,1,0,25,,1,1
0,1,0,22,1,1,0,29,,1,1
0,0.95,1,22,1,1,1,48,,1,1
0,1,1,22,1,1,0,56,,1,1
0,1,0,22,1,1,0,24,,1,1
0,1,1,22.2,1,1,1,25,,1,1
0,0.75,1,22.528,1,1,0,24,,0,1
0,0.55,1,23,1,1,0,27,,1,1
0,0.7,1,23,1,1,1,28,,1,1
1,0.1,0,23,0,1,0,37,,1,1
1,1,0,23,0,1,0,30,,1,1
0,1,1,23,1,1,1,31,,1,1
0,1,0,23,1,1,0,45,,1,1
0,1,0,23,1,1,1,48,,1,1
1,0.75,1,23,0,1,1,55,,1,1
0,0.5,0,23,1,1,0,25,,1,1
0,0.1,1,23,1,1,0,32,,1,1
0,1,0,23,1,1,0,38,,1,1
0,1,0,23,1,1,1,41,,1,1
0,0.5,0,23,1,1,1,29,,1,1
0,0,0,23,1,1,1,23,,1,1
0,1,0,23,1,1,0,31,,1,1
0,0.25,0,23.121,1,1,0,24,,1,1
0,1,1,23.249,1,1,0,57,,1,1
0,0.75,0,23.411,1,1,1,33,,0,1
0,0.75,1,23.915,1,1,1,30,,1,1
1,0.5,0,24,0,1,0,38,,1,1
0,1,0,24,1,1,0,26,,1,1
1,0.75,1,24,0,1,0,45,,1,1
0,1,0,24,1,1,0,51,,1,1
0,0,0,24,1,1,0,26,,1,1
0,0.75,0,24,1,1,0,41,,1,1
0,0.25,0,24,1,1,0,26,,1,1
0,1,0,24,1,1,0,35,,1,1
0,0.2,1,24.25,1,1,0,25,,0,0
0,0.5,0,24.945,1,1,1,23,,1,1
0,1,0,24.963,1,1,0,25,,1,1
0,0.05,1,25,1,1,0,50,,1,1
0,0.9,1,25,1,1,1,26,,1,1
0,1,0,25,1,1,1,52,,1,1
0,0.75,1,25,1,1,1,28,,1,1
0,0.5,0,25.264,1,1,1,44,,0,1
0,0,0,25.359,1,1,0,52,,0,1
0,0.75,0,25.595,1,1,0,32,,1,1
0,0.5,1,25.616,1,1,1,46,,0,0
0,0,0,25.653,1,1,0,29,,1,1
0,1,1,26,1,1,0,44,,1,1
0,0.9,1,26,1,1,0,21,,1,1
0,0.5,0,26,1,1,1,34,,1,1
0,0.5,1,26,1,1,0,25,,1,1
0,1,0,26,1,1,1,59,,1,1
0,0,1,26,1,1,0,22,,0,1
0,1,1,26,1,1,0,22,,1,1
0,0.1,0,26,1,1,0,28,,1,1
0,1,0,26.037,1,1,1,24,,1,1
0,0.5,0,26.861,1,1,0,46,,0,1
1,0.125,0,27,0,1,0,20,,0,1
0,0.675,1,27,1,1,0,23,,0,1
0,0,1,27,1,1,0,31,,0,1
0,1,1,27,1,1,0,23,,0,1
0,1,0,27,1,1,0,36,,0,1
0,0.75,1,27,1,1,1,26,,1,1
1,1,0,27,0,1,1,53,,1,1
0,0.35,0,27,1,1,0,28,,1,1
0,1,0,27,1,1,1,53,,1,1
0,1,0,27,1,1,1,31,,1,1
0,0.25,0,28,1,1,0,35,,1,1
0,1,0,28,1,1,1,34,,1,1
0,1,0,28,1,1,1,27,,1,1
0,1,0,28.863,1,1,1,30,,0,1
0,1,0,29,1,1,0,29,,1,1
0,1,1,29,1,1,1,23,,1,1
0,0.85,0,29,1,1,0,50,,1,1
1,0,0,29,0,1,1,53,,1,1
0,1,0,29,1,1,0,24,,1,1
0,1,1,29,1,1,0,50,,1,1
0,0.5,0,29,1,1,0,32,,1,1
0,0.5,0,29,1,1,0,38,,1,1
0,0.5,0,30,1,1,0,29,,1,1
1,0.3,1,30,0,1,1,45,,0,1
0,0,0,30,1,1,0,26,,0,1
0,0.1,1,31,1,1,0,24,,1,1
0,1,0,31,1,1,0,32,,0,1
1,0,0,31,0,1,1,27,,0,1
0,0,0,31,1,1,0,29,,0,1
0,1,0,31,1,1,1,28,,1,1
0,1,0,31,1,1,1,29,,1,1
0,0.5,0,31.281,1,1,0,39,,1,1
0,0.6,1,32,1,1,0,26,,1,1
0,0.25,0,32,1,1,0,29,,0,1
0,0.5,0,32,1,1,0,26,,0,1
1,0.15,1,32,0,1,1,39,,1,1
1,0.6,0,33,0,1,1,44,,1,1
0,0.25,0,33,1,1,1,26,,1,1
0,0.5,0,33,1,1,1,33,,1,1
0,0,0,33,1,1,1,36,,1,1
0,0.05,0,33,1,1,1,33,,1,1
0,0.5,0,33,1,1,1,27,,1,1
0,0.25,1,34,1,1,0,23,,1,1
0,1,0,34,1,1,0,30,,1,1
0,0.15,0,34,1,1,1,29,,1,1
0,0,0,34,1,1,1,45,,1,1
0,1,0,34.777,1,1,0,36,,1,1
0,0,0,35,1,1,1,30,,0,1
0,0.55,0,36,1,1,1,27,,1,1
0,0,0,36,1,1,0,33,,1,1
0,0.6,0,36,1,1,0,34,,1,1
0,0.25,0,36.267,1,1,0,31,,0,1
0,0.5,0,37,1,1,0,27,,1,1
0,1,0,37,1,1,1,28,,1,1
1,0,1,38,0,1,0,20,,0,1
0,0.05,1,38,1,1,0,35,,1,1
0,1,0,38,1,1,0,27,,1,1
0,0.85,1,39,1,1,0,25,,1,1
0,0.5,0,39,1,1,1,35,,1,1
1,0,0,39,0,1,0,49,,0,1
0,0.5,0,39,1,1,0,29,,1,1
0,1,0,39,1,1,1,39,,1,1
0,0,0,39,1,1,0,37,,1,1
1,0,0,40,0,1,0,26,,0,1
0,0.05,0,42,1,1,0,24,,1,1
0,0.75,0,42,1,1,1,28,,1,1
0,0.15,1,43,1,1,1,24,,1,1
0,0,0,43,1,1,0,35,,0,1
0,0.75,0,44,1,1,0,25,,0,1
0,0.5,1,45,1,1,0,26,,0,1
0,0,1,45,1,1,0,24,,0,1
0,0.25,0,46,1,1,1,38,,1,1
0,0,0,46,1,1,0,25,,1,1
0,0.15,1,47,1,1,0,25,,1,1
0,0.25,0,47,1,1,1,29,,1,1
0,0.5,0,47,1,1,1,38,,1,1
0,0.5,1,48,1,1,0,25,,1,1
0,0,0,48,1,1,0,38,,1,1
0,1,0,48,1,1,1,66,,1,1
0,0,0,51,1,1,0,26,,1,1
0,0.55,0,52,1,1,1,29,,1,1
1,0.5,1,53,0,1,1,48,,1,1
0,0.25,1,54,1,1,0,30,,1,1
0,0.5,0,58.517,1,1,0,37,,0,1
1,0.5,1,62,0,1,0,29,,1,1
